genotube	SV1_pop1_H1	with_dupli	OUTCOME	IS_scar_regions	snp	2	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H1	with_dupli	OUTCOME	IS_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	IS_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	IS_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	IS_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	NEUTRAL	snp	4	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H1	with_dupli	OUTCOME	NEUTRAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	NEUTRAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	NEUTRAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	NEUTRAL	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	TOTAL	snp	2057	0	196	0.9130048823790502	1.0	0.9565024411895251
genotube	SV1_pop1_H1	with_dupli	OUTCOME	TOTAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	TOTAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	TOTAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	with_dupli	OUTCOME	TOTAL	unknown	0	0	1	0.0	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	DR_scar_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H1	without_dupli	OUTCOME	DR_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	DR_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	DR_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	DR_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	duplicated_region	snp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	duplicated_region	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	duplicated_region	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	duplicated_region	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	duplicated_region	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	insertion_flanking_regions	snp	2	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H1	without_dupli	OUTCOME	insertion_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	insertion_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	insertion_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	insertion_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_flanking_regions	snp	4	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_scar_regions	snp	2	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	IS_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	NEUTRAL	snp	4	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H1	without_dupli	OUTCOME	NEUTRAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	NEUTRAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	NEUTRAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	NEUTRAL	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	TOTAL	snp	2057	0	38	0.9818615751789976	1.0	0.9909307875894988
genotube	SV1_pop1_H1	without_dupli	OUTCOME	TOTAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	TOTAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	TOTAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H1	without_dupli	OUTCOME	TOTAL	unknown	0	0	1	0.0	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	DR_scar_regions	snp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	DR_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	DR_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	DR_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	DR_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	duplicated_region	snp	0	0	10	0.0	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	duplicated_region	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	duplicated_region	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	duplicated_region	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	duplicated_region	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	insertion_flanking_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H10	with_dupli	OUTCOME	insertion_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	insertion_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	insertion_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	insertion_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_flanking_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_scar_regions	snp	3	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	IS_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	NEUTRAL	snp	7	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H10	with_dupli	OUTCOME	NEUTRAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	NEUTRAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	NEUTRAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	NEUTRAL	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	TOTAL	snp	2137	1	177	0.9235090751944685	0.999532273152479	0.9615206741734736
genotube	SV1_pop1_H10	with_dupli	OUTCOME	TOTAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	TOTAL	indel	0	0	1	0.0	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	TOTAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	with_dupli	OUTCOME	TOTAL	unknown	0	0	2	0.0	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	DR_scar_regions	snp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	DR_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	DR_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	DR_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	DR_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	duplicated_region	snp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	duplicated_region	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	duplicated_region	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	duplicated_region	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	duplicated_region	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	insertion_flanking_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H10	without_dupli	OUTCOME	insertion_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	insertion_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	insertion_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	insertion_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_flanking_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_scar_regions	snp	3	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	IS_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	NEUTRAL	snp	7	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H10	without_dupli	OUTCOME	NEUTRAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	NEUTRAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	NEUTRAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	NEUTRAL	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	TOTAL	snp	2137	1	38	0.9825287356321839	0.999532273152479	0.9910305043923314
genotube	SV1_pop1_H10	without_dupli	OUTCOME	TOTAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	TOTAL	indel	0	0	1	0.0	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	TOTAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H10	without_dupli	OUTCOME	TOTAL	unknown	0	0	2	0.0	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	DR_scar_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	with_dupli	OUTCOME	DR_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	DR_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	DR_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	DR_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	duplicated_region	snp	0	0	6	0.0	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	duplicated_region	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	duplicated_region	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	duplicated_region	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	duplicated_region	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	insertion_flanking_regions	snp	3	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	with_dupli	OUTCOME	insertion_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	insertion_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	insertion_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	insertion_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_flanking_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_scar_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	IS_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	NEUTRAL	snp	4	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	with_dupli	OUTCOME	NEUTRAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	NEUTRAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	NEUTRAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	NEUTRAL	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	TOTAL	snp	2084	0	197	0.9136343708899606	1.0	0.9568171854449803
genotube	SV1_pop1_H2	with_dupli	OUTCOME	TOTAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	TOTAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	TOTAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	with_dupli	OUTCOME	TOTAL	unknown	0	0	2	0.0	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	DR_scar_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	without_dupli	OUTCOME	DR_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	DR_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	DR_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	DR_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	duplicated_region	snp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	duplicated_region	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	duplicated_region	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	duplicated_region	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	duplicated_region	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	insertion_flanking_regions	snp	3	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	without_dupli	OUTCOME	insertion_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	insertion_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	insertion_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	insertion_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_flanking_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_scar_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	IS_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	NEUTRAL	snp	4	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H2	without_dupli	OUTCOME	NEUTRAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	NEUTRAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	NEUTRAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	NEUTRAL	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	TOTAL	snp	2084	0	42	0.980244590780809	1.0	0.9901222953904045
genotube	SV1_pop1_H2	without_dupli	OUTCOME	TOTAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	TOTAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	TOTAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H2	without_dupli	OUTCOME	TOTAL	unknown	0	0	2	0.0	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	DR_scar_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H3	with_dupli	OUTCOME	DR_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	DR_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	DR_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	DR_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	duplicated_region	snp	0	0	2	0.0	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	duplicated_region	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	duplicated_region	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	duplicated_region	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	duplicated_region	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	insertion_flanking_regions	snp	3	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H3	with_dupli	OUTCOME	insertion_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	insertion_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	insertion_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	insertion_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_flanking_regions	snp	4	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_flanking_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_flanking_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_flanking_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_flanking_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_scar_regions	snp	2	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	IS_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	NEUTRAL	snp	4	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H3	with_dupli	OUTCOME	NEUTRAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	NEUTRAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	NEUTRAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	NEUTRAL	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	TOTAL	snp	2071	0	211	0.9075372480280456	1.0	0.9537686240140228
genotube	SV1_pop1_H3	with_dupli	OUTCOME	TOTAL	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	TOTAL	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	TOTAL	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	with_dupli	OUTCOME	TOTAL	unknown	0	0	2	0.0	NA	NA
genotube	SV1_pop1_H3	without_dupli	OUTCOME	DR_scar_regions	snp	1	0	0	1.0	1.0	1.0
genotube	SV1_pop1_H3	without_dupli	OUTCOME	DR_scar_regions	mnp	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	without_dupli	OUTCOME	DR_scar_regions	indel	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	without_dupli	OUTCOME	DR_scar_regions	other	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	without_dupli	OUTCOME	DR_scar_regions	unknown	0	0	0	NA	NA	NA
genotube	SV1_pop1_H3	without_dupli	OUTCOME	duplicated_region	snp	0	0	0	NA	NA	NA
